calibration_id	phase	processing_mode	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	candidate_pool_diploids	sample_diploids	exact_sample_alt_count	draw_index	seed	panel_seed	slim_scaling_factor	slim_burn_in	sequence_length_bp	focal_position_bp	origin_age_generations	origin_contract_sha256	event_contract_sha256	cell_contract_sha256	slim_sha256
eas_selected__confirm100__s0.005000__af0.300000__q5__draw040	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	40	161621180	2011365758	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw041	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	41	1193227980	24354584	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw042	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	42	273899987	311838658	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw043	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	43	847441072	285509331	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw044	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	44	764690101	931658976	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw045	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	45	1801657967	225881822	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw046	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	46	632381243	386904196	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw047	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	47	222048725	1589449232	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw048	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	48	1960137173	1463363266	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw049	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	49	818154595	1821533536	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw050	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	50	992048121	827323860	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw051	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	51	523665194	1829716888	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw052	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	52	1038260165	1730993958	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw053	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	53	1371293241	1217565968	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw054	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	54	2106158311	1512543576	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw055	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	55	1272913446	765579286	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw056	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	56	430939511	1877248366	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw057	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	57	289049591	463746875	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw058	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	58	310699038	700924683	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw059	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	59	2050448045	1088405856	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw060	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	60	644217388	1425552306	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw061	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	61	536985030	1780646075	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw062	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	62	168739936	1211567046	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw063	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	63	1024234620	1978272487	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw064	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	64	1770570700	115414686	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw065	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	65	1828666660	1505216898	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw066	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	66	2128776812	272301363	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw067	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	67	1778423455	1525044137	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw068	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	68	2074437263	21473827	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw069	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	69	613867278	1726434475	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw070	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	70	222958833	1423494139	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw071	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	71	2019419512	480366774	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw072	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	72	580297963	1060410805	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw073	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	73	1990957990	527637153	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw074	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	74	662095863	1532592122	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw075	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	75	400410698	1036867296	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw076	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	76	1321895051	1974445759	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw077	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	77	1373170402	291544696	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw078	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	78	1418701531	1425203556	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw079	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	79	1471476057	103149990	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw080	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	80	474575606	1607163669	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw081	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	81	174452791	51734151	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw082	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	82	1508251389	1867378620	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw083	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	83	2090217788	1494066335	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw084	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	84	1150725912	1954681272	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw085	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	85	1867583737	1005592632	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw086	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	86	1385017779	426878162	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__confirm100__s0.005000__af0.300000__q5__draw087	confirm100	focal_2bp_forward_only_no_recap_no_neutral_overlay	0.005	0.3	0.27499999999999997	0.325	500	100	60	87	1407985295	1947592514	5.0	0.1	2	1	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
