draw_id	phase	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	exact_sample_alt_count	sample_diploids	candidate_pool_diploids	slim_scaling_factor	mutation_age_generations	selection_start_generations_ago	selection_end_generations_ago	draw_index	seed	seed_nonce	panel_seed	panel_seed_nonce	timeout_seconds	sequence_length_bp	focal_position_bp	processing_mode
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw004	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	4	1760357317	0	478520904	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw005	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	5	1359122025	0	530439821	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw006	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	6	1858484437	0	1519942646	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw007	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	7	1724645838	0	1263054656	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw008	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	8	657164128	0	1504868258	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw009	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	9	1589578849	0	807885362	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw010	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	10	1706198093	0	47323844	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw011	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	11	1174497193	0	1070247904	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw012	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	12	570044641	0	336406070	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw013	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	13	1617207420	0	1936533584	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw014	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	14	525026464	0	1576608085	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw015	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	15	77002272	0	1916772079	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw016	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	16	509816185	0	55546797	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw017	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	17	968155078	0	700756260	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw018	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	18	1693023782	0	1542158936	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.010000__af0.300000__q5__draw019	sensitivity_10mb	0.01	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	19	1618198563	0	828312798	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw000	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	0	1273059917	0	1302545512	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw001	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	1	1874886138	0	698660629	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw002	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	2	330603172	0	161261405	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw003	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	3	1261071193	0	1480398875	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw004	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	4	1460657506	0	881114695	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw005	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	5	601459612	0	1404596545	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw006	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	6	260010188	0	2112061803	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw007	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	7	331988601	0	1367315389	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw008	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	8	1559844383	0	305646005	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw009	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	9	2030076602	0	679552794	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw010	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	10	1442538988	0	830226869	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw011	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	11	1999489763	0	1402478258	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw012	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	12	95151972	0	514129720	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw013	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	13	1255507888	0	117340605	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw014	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	14	1531922908	0	11764927	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw015	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	15	465788477	0	1096519427	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw016	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	16	1989107808	0	1941615813	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw017	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	17	336784928	0	97743040	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw018	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	18	1220807572	0	2085624506	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.100000__q5__draw019	sensitivity_10mb	0.005	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	19	2033440639	0	312780972	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw000	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	0	2058642180	0	992871321	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw001	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	1	347764	0	1285258757	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw002	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	2	802683297	0	1319195479	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw003	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	3	1847470272	0	959626815	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw004	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	4	1252133345	0	571962965	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw005	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	5	1171857640	0	1359095222	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw006	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	6	300926466	0	282785141	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw007	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	7	745792575	0	1800966521	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw008	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	8	1324234883	0	472802485	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw009	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	9	903084191	0	1439542593	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw010	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	10	443437757	0	1202994408	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw011	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	11	1236919212	0	933384281	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw012	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	12	308965138	0	1318764746	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw013	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	13	814785660	0	1370919987	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw014	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	14	1269816582	0	1999167588	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw015	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	15	448946474	0	652630864	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw016	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	16	426581215	0	360166128	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw017	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	17	1641262615	0	206309584	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw018	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	18	843767509	0	1100637744	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.200000__q5__draw019	sensitivity_10mb	0.005	0.2	0.17500000000000002	0.225	40	100	500	5.0	2400.0	2272.0	0.0	19	1520091500	0	1556810802	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw000	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	0	1011395720	0	816980011	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw001	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	1	2143602907	0	1397147439	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw002	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	2	2066049996	0	175354639	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw003	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	3	1682997135	0	1126184207	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw004	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	4	818045438	0	2079677216	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw005	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	5	1420500100	0	947923381	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw006	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	6	1891267569	0	1351008688	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw007	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	7	55564802	0	1723112599	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw008	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	8	882640907	0	1036260697	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw009	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	9	1973030755	0	517286265	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw010	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	10	1816213006	0	221777099	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
han_frequency_conditioned__sensitivity_10mb__s0.005000__af0.300000__q5__draw011	sensitivity_10mb	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	11	710538204	0	1536830826	0	1800.0	10000000	5000000	production_10mb_normal_recap_neutral_overlay_strict_identity_exact_panel
